countyFIPS,PopulationDensityperSqMile2010,PopulationEstimate2018,#ICU_beds,MedianAge2010,Smokers_Percentage,DiabetesPercentage,HeartDiseaseMortality,#Hospitals
18107,75.6,38346.0,5.0,39.4,19.59130503,13.3,193.7,1.0
28017,34.7,17171.0,0.0,37.7,20.808172661,10.6,268.7,1.0
12029,23.3,16700.0,0.0,45.4,24.651650474,12.1,187.5,0.0
13205,45.9,22192.0,0.0,37.1,20.400288606,10.0,191.5,1.0
28101,37.6,21443.0,0.0,37.1,19.970284534,14.4,248.9,0.0
22075,29.5,23410.0,0.0,36.3,19.503082138,15.6,185.0,0.0
13207,66.8,27520.0,0.0,41.3,15.555740625,9.1,197.2,1.0
13237,61.6,21809.0,0.0,43.5,16.005734785999998,19.3,177.5,1.0
45039,34.9,22402.0,0.0,42.4,19.361243329,17.9,232.1,0.0
13163,32.2,15430.0,0.0,38.8,20.476111137,20.3,223.2,1.0
28141,46.2,19454.0,0.0,42.0,18.40760414,17.5,299.5,1.0
22065,19.4,11161.0,0.0,34.6,27.638170160999998,18.6,340.0,1.0
51081,41.5,11627.0,0.0,40.9,22.220284295,12.6,350.1,0.0
22049,28.6,15902.0,0.0,39.6,21.817007242,11.3,236.1,1.0
27017,41.1,35837.0,6.0,40.5,19.586957252,8.2,164.1,2.0
51093,111.8,36953.0,0.0,43.8,15.208071573,9.7,164.0,0.0
45011,41.3,21112.0,0.0,38.8,19.713759309,16.4,223.9,0.0
25003,141.6,126348.0,24.0,44.7,13.782954088,7.8,147.5,2.0
28135,23.8,13987.0,0.0,35.0,22.293069549000002,15.7,209.5,1.0
27047,44.2,30444.0,18.0,44.2,15.162870982000001,8.2,144.9,1.0
48463,17.0,26846.0,6.0,35.3,15.015463597,14.8,169.4,1.0
30087,1.8,9063.0,1.0,36.5,20.996192513,10.9,153.3,1.0
01111,39.5,22725.0,0.0,41.2,18.998357528,13.8,305.5,1.0
29007,36.9,25473.0,0.0,38.5,20.665544602,14.2,194.4,1.0
37091,69.9,23659.0,10.0,41.0,19.332545586,19.2,164.4,1.0
13111,61.2,25964.0,5.0,48.3,15.71593959,11.5,179.9,1.0
31155,27.7,21303.0,0.0,41.5,14.044247837,9.0,137.5,1.0
17181,43.1,16841.0,0.0,42.9,16.923430909,8.3,166.2,1.0
37059,156.2,42733.0,0.0,42.5,15.073575689,13.3,148.8,1.0
29135,37.6,16121.0,0.0,37.8,18.574534633,10.3,196.7,0.0
51195,102.8,38012.0,8.0,39.0,19.064934607,16.0,246.5,1.0
18169,79.7,31280.0,0.0,41.2,19.647951486,10.8,188.2,1.0
18031,69.1,26794.0,0.0,38.7,18.441405072000002,10.5,191.4,1.0
29209,69.4,31749.0,0.0,49.9,18.513532857999998,8.9,225.6,0.0
17057,42.8,34844.0,5.0,41.9,16.784846708,6.6,186.1,1.0
26057,74.7,40599.0,0.0,38.7,19.8229122,10.0,233.7,1.0
49037,1.9,15449.0,1.0,29.9,15.697065443,11.2,128.5,2.0
24019,60.3,31998.0,0.0,43.3,18.156626407,16.0,200.7,0.0
28007,26.6,18365.0,0.0,39.6,19.384917098,17.7,222.4,1.0
45087,56.3,27410.0,6.0,41.9,18.583761755999998,11.8,256.3,1.0
48147,38.1,35286.0,2.0,41.0,15.582923899,5.5,248.5,1.0
13081,86.0,22601.0,16.0,38.1,21.317085266,17.2,204.0,1.0
39039,94.9,38165.0,8.0,39.4,17.536359122,11.8,170.4,3.0
47041,61.5,20138.0,4.0,41.0,22.692190626,15.1,253.7,1.0
55125,25.0,21938.0,10.0,50.7,17.212498589000003,8.7,182.5,2.0
51031,108.8,54973.0,0.0,41.1,18.655705018,9.5,183.5,0.0
29155,37.2,16272.0,7.0,37.0,25.015502935,17.7,306.7,1.0
36107,98.6,48560.0,0.0,42.5,15.659405522,10.2,175.5,0.0
22093,91.5,21037.0,0.0,37.9,19.006955472,7.3,188.8,1.0
13177,79.5,29764.0,0.0,36.0,15.883967596,24.6,185.8,0.0
42119,142.3,44785.0,12.0,38.5,16.972865547,7.1,141.6,1.0
01019,46.9,26032.0,0.0,43.9,17.498673785,12.2,267.4,1.0
54019,69.6,43018.0,3.0,43.0,24.772107746,15.8,196.0,2.0
29053,31.2,17603.0,0.0,38.7,19.34786561,5.6,262.1,1.0
27079,61.7,28494.0,0.0,39.8,13.677895535,7.4,134.7,1.0
48253,21.8,19817.0,0.0,39.0,16.075474405999998,13.0,220.6,2.0
54045,81.0,32607.0,12.0,42.4,24.734485315,18.5,225.7,1.0
56037,4.2,43051.0,10.0,32.8,18.073421592,8.7,193.4,2.0
29141,34.4,20358.0,0.0,46.1,21.781675016999998,1.8,224.8,0.0
30093,47.6,34993.0,11.0,41.3,17.362566529000002,6.6,204.7,1.0
24035,128.5,50251.0,0.0,42.6,11.981789447,8.3,172.4,0.0
18181,48.8,24133.0,0.0,41.9,17.996794797,10.9,188.9,1.0
36069,167.6,109864.0,27.0,42.1,14.040081022,9.0,151.8,3.0
27095,45.6,26139.0,4.0,39.4,18.019559112,10.4,124.6,2.0
29055,33.3,23957.0,0.0,40.6,22.919949045,14.3,293.7,0.0
05065,23.6,13593.0,0.0,47.3,19.661089295,9.9,215.6,0.0
45001,51.8,24541.0,6.0,41.6,17.323519011,12.9,168.4,1.0
06035,7.7,30802.0,0.0,37.1,13.718787060999999,19.4,187.5,1.0
19085,21.4,14134.0,0.0,42.9,15.706791116,12.4,160.0,1.0
22007,69.2,22300.0,0.0,38.9,21.032197224,14.5,193.7,1.0
39051,105.3,42276.0,7.0,39.9,17.195627237,9.2,188.3,1.0
38079,15.4,14301.0,0.0,30.5,37.579005224,14.0,221.8,2.0
45061,46.9,17142.0,0.0,38.9,21.318829815,15.3,231.0,0.0
13189,85.0,21531.0,0.0,38.4,19.202845615,17.3,196.3,1.0
01065,24.5,14726.0,0.0,40.0,22.077291339000002,15.5,253.7,1.0
55049,31.1,23771.0,0.0,41.1,15.142635101,9.9,132.0,1.0
05027,32.1,23537.0,6.0,37.0,20.476424942999998,14.9,224.0,1.0
37039,60.3,28383.0,0.0,48.1,17.350194997,9.5,197.1,1.0
01129,16.3,16378.0,0.0,39.7,20.790092076,14.2,238.6,1.0
54069,420.0,41755.0,37.0,43.5,21.636591101,10.6,188.3,2.0
26127,51.9,26625.0,0.0,41.8,18.417234235,11.6,186.5,1.0
36021,99.4,59916.0,9.0,45.3,14.578003595999999,5.8,181.6,1.0
37087,106.6,61971.0,12.0,45.6,18.181281242,8.7,188.0,1.0
37169,105.6,45467.0,0.0,42.8,15.906936115999999,11.0,158.7,1.0
28023,24.2,15604.0,0.0,40.5,17.508455985,12.7,281.3,1.0
20021,36.8,20015.0,0.0,40.5,19.3001422,13.0,244.9,2.0
01027,23.1,13275.0,4.0,42.0,19.620354153,11.2,296.3,1.0
29175,52.7,24763.0,8.0,38.0,21.593219421999997,14.0,197.9,1.0
47023,60.0,17276.0,0.0,36.2,21.650243139,15.9,240.8,0.0
17135,42.8,28601.0,0.0,41.9,16.110020389000002,10.8,181.5,2.0
41053,101.8,85234.0,0.0,37.1,14.344151249000001,10.5,124.5,1.0
05107,31.3,18029.0,6.0,36.9,24.354407224000003,16.3,242.5,1.0
51029,29.6,16999.0,0.0,41.7,18.926208165,14.9,179.6,0.0
53027,38.3,73901.0,0.0,41.9,15.288438792,10.6,163.5,2.0
18183,99.2,34074.0,0.0,40.1,18.533364112,12.6,168.1,1.0
26059,78.1,45749.0,4.0,40.5,18.587417902000002,9.9,220.6,1.0
51015,76.3,75457.0,12.0,42.9,15.833912222,14.8,149.1,1.0
51147,66.8,22950.0,8.0,30.9,18.32614909,13.5,194.7,1.0
36075,128.3,117898.0,8.0,38.5,18.606831579,10.7,176.7,1.0
53041,31.4,79604.0,6.0,41.5,16.165763252,8.2,171.1,2.0
55001,32.3,20348.0,0.0,49.2,16.440736811,13.6,180.1,1.0
37113,65.8,35285.0,5.0,47.8,15.914126635,10.3,160.7,2.0
29001,45.1,25339.0,10.0,28.3,20.528843188,8.2,183.6,1.0
21089,107.2,35268.0,0.0,42.0,20.242957151,15.4,218.8,0.0
45049,37.7,19351.0,6.0,38.4,20.19513916,16.1,179.1,1.0
39123,162.5,40769.0,4.0,46.3,16.663436454,10.1,200.8,1.0
26107,77.1,43545.0,4.0,34.0,18.833529937999998,5.8,202.9,1.0
31067,26.2,21493.0,3.0,43.7,14.594565328,8.7,149.4,1.0
44005,809.6,82542.0,10.0,43.2,12.780665890999998,6.2,146.9,1.0
12037,21.6,11736.0,0.0,42.4,19.523046263,9.9,196.1,1.0
20035,32.3,35218.0,4.0,38.5,16.477249677,10.8,190.2,2.0
48313,29.3,14422.0,0.0,34.5,16.197061008,13.1,200.7,1.0
20125,55.1,32120.0,7.0,39.9,19.305789419,10.4,222.2,1.0
48363,29.5,28875.0,8.0,40.3,15.966305298,8.9,277.1,1.0
01067,30.8,17209.0,0.0,42.8,18.429845440999998,13.7,208.7,0.0
05001,19.2,17769.0,0.0,40.7,20.083230399999998,17.3,232.0,2.0
17083,62.2,21847.0,4.0,40.5,14.591594214,12.3,176.8,1.0
17165,65.6,23906.0,0.0,41.7,18.731811959,9.3,198.9,2.0
54033,166.1,67554.0,20.0,41.8,23.441387565,14.2,200.0,1.0
53037,17.8,47364.0,6.0,31.9,14.258930715999998,6.1,140.3,1.0
24011,103.5,33304.0,0.0,38.7,18.602425118,11.0,185.5,0.0
38071,9.7,11481.0,0.0,43.0,17.037443002,8.5,208.7,1.0
02050,0.4,18216.0,0.0,26.2,30.418017101999997,7.0,171.0,1.0
48003,9.9,18128.0,0.0,33.4,13.436300199999998,6.8,209.9,1.0
27115,21.1,29483.0,0.0,41.6,20.117235593,10.2,139.1,1.0
05121,27.6,17948.0,2.0,41.9,20.486118772,16.4,238.1,1.0
18135,57.9,24851.0,0.0,40.8,21.362723858,11.4,184.5,1.0
37145,100.6,39507.0,6.0,41.4,18.136629665999997,7.4,152.4,1.0
17033,44.7,18807.0,0.0,41.7,15.979574429000001,10.0,209.6,1.0
28025,50.3,19386.0,6.0,37.8,21.477439525,16.8,251.3,1.0
37007,50.7,24877.0,0.0,39.5,20.217104679000002,17.0,226.6,1.0
38055,4.3,9541.0,0.0,49.1,15.964809512999999,8.1,136.2,2.0
48075,10.1,7291.0,0.0,33.7,15.981398695,12.8,234.1,1.0
54037,255.2,56811.0,5.0,38.9,20.437374770999998,7.9,178.3,1.0
55119,21.2,20412.0,0.0,41.8,17.057977458,6.9,135.3,1.0
16047,21.2,15196.0,0.0,34.3,14.635184187,9.3,172.0,1.0
54059,63.4,23785.0,6.0,40.9,29.577603295,16.9,271.6,1.0
12013,25.8,14587.0,0.0,39.7,22.384885446,14.9,189.5,1.0
19041,29.4,16134.0,0.0,42.5,15.864480885,9.6,141.4,1.0
39033,109.0,41550.0,9.0,41.9,19.966410292,8.1,200.0,2.0
22125,38.8,15460.0,0.0,41.9,21.898367086,7.7,189.5,1.0
29215,22.1,25571.0,4.0,42.1,22.921850098,11.8,218.0,1.0
42039,87.7,85063.0,16.0,41.7,20.091769637,11.5,189.8,2.0
18137,64.6,28523.0,0.0,39.2,18.482406463,11.2,200.9,0.0
18179,75.1,28206.0,7.0,40.2,18.740269644,9.1,174.4,1.0
20059,45.5,25631.0,5.0,38.1,18.459273897,8.1,162.4,1.0
48477,55.8,35108.0,5.0,41.6,14.541904622,13.6,148.7,1.0
39091,100.0,45358.0,6.0,39.9,18.663029186,3.9,200.7,1.0
18055,61.1,32006.0,5.0,41.1,20.947738822,10.3,191.1,1.0
17085,37.7,21366.0,0.0,47.1,13.212044770999999,7.3,152.3,1.0
37015,30.4,19026.0,0.0,42.9,19.953601249000002,17.6,177.4,1.0
47057,80.7,23145.0,0.0,42.1,22.878929292,10.9,202.4,0.0
51173,71.4,30472.0,4.0,43.1,19.449484175,12.8,204.1,1.0
42025,171.1,64227.0,13.0,43.9,17.984486097,6.3,190.6,2.0
55065,26.6,16665.0,0.0,40.4,16.167905282,5.9,130.7,1.0
06033,51.5,64382.0,8.0,45.0,14.401200944000001,9.8,199.7,2.0
17015,34.6,14312.0,0.0,46.5,14.349959405999998,6.0,191.7,0.0
19019,36.7,21199.0,0.0,39.0,16.15845209,7.2,155.8,1.0
45081,43.9,20544.0,0.0,39.6,18.988362165999998,15.1,190.8,0.0
48265,45.0,52405.0,12.0,47.3,13.206662995999999,17.3,155.7,1.0
47039,35.2,11706.0,0.0,44.3,22.698011097,12.9,285.9,1.0
01085,15.8,9974.0,0.0,40.6,22.615911188000002,11.4,230.8,0.0
31025,45.3,26159.0,0.0,41.1,15.587730758,9.7,133.1,0.0
13049,15.7,12968.0,0.0,38.2,19.322826051,16.0,150.4,0.0
19083,30.8,16868.0,0.0,43.7,15.370665205999998,10.5,164.5,1.0
48223,45.8,36810.0,10.0,38.8,16.543250654,8.2,227.1,1.0
28061,25.2,16428.0,0.0,40.6,19.368614997,19.9,260.5,1.0
39027,102.9,42057.0,6.0,38.7,19.509812043,12.3,203.7,1.0
13199,43.9,21068.0,0.0,41.0,18.210307012,18.3,252.8,1.0
18069,97.0,36240.0,0.0,39.0,18.79551025,12.3,188.0,1.0
22127,16.1,14134.0,5.0,39.5,22.927338089000003,20.5,281.1,1.0
31177,51.9,20667.0,0.0,40.8,13.610386062,9.3,143.3,1.0
06057,103.1,99696.0,10.0,47.6,11.508296567,4.1,125.3,2.0
13005,42.9,11185.0,4.0,36.9,19.37887099,17.4,252.4,1.0
19145,29.8,15249.0,2.0,43.7,16.584559529,13.2,165.7,2.0
13075,75.8,17162.0,0.0,36.4,19.911397209,14.4,217.8,1.0
30047,19.3,30250.0,0.0,41.3,19.525387091,7.3,154.8,2.0
38061,4.2,10218.0,0.0,37.0,21.537588346,9.8,184.3,1.0
19025,17.0,9699.0,2.0,47.8,16.551356118,8.5,183.5,1.0
19031,31.9,18627.0,0.0,42.4,14.076980792999999,4.1,148.6,0.0
21051,46.3,20105.0,6.0,37.7,29.309918054,11.6,273.0,1.0
38077,11.4,16239.0,0.0,39.4,15.582153845,7.4,143.0,0.0
20113,32.5,28537.0,7.0,41.4,13.590258325999999,9.1,157.4,3.0
19043,23.3,17556.0,0.0,45.0,15.446725235999999,5.0,156.3,2.0
13211,51.4,18853.0,0.0,41.3,15.20223466,11.5,206.4,1.0
21217,92.0,25549.0,8.0,39.4,22.061851551999997,9.2,199.5,1.0
27091,29.3,19785.0,0.0,45.5,13.744820857,9.4,161.4,1.0
39071,78.8,43058.0,0.0,39.2,21.027982608,12.2,235.6,2.0
17187,32.7,17032.0,0.0,39.6,15.126566837999999,15.7,196.0,1.0
17005,46.7,16630.0,0.0,39.7,16.571008524,3.5,193.7,1.0
27021,14.1,29519.0,0.0,46.9,16.47927041,9.0,125.7,1.0
39069,67.8,27086.0,5.0,39.8,16.735635028,6.8,180.4,1.0
48499,65.0,45129.0,0.0,47.5,13.611787946,14.7,228.4,2.0
55123,37.6,30785.0,0.0,41.5,17.199406674000002,8.4,153.2,2.0
21183,40.6,24087.0,4.0,39.1,22.561980205,10.7,208.5,1.0
06021,21.4,28047.0,0.0,35.3,13.18078902,8.5,174.2,1.0
12065,24.7,14288.0,0.0,44.1,19.575053118,10.6,171.4,0.0
31185,23.9,13772.0,0.0,42.2,14.206269772999999,9.2,153.8,2.0
51035,63.3,29636.0,0.0,44.7,17.510567209,15.9,176.7,0.0
51199,624.8,67846.0,0.0,39.4,13.854255617,7.6,118.3,0.0
51840,2838.1,28108.0,48.0,35.1,17.075618634,7.3,140.8,1.0
13169,72.8,28616.0,0.0,38.7,16.138475915,18.4,166.3,0.0
36109,214.0,102793.0,16.0,29.8,14.149173590999998,5.4,148.2,1.0
48279,13.8,13158.0,0.0,36.3,16.316045368,16.7,193.7,1.0
19157,32.3,18699.0,5.0,41.0,14.864329215,7.1,154.0,1.0
21001,46.0,19215.0,0.0,39.0,22.619973398000003,15.8,265.7,1.0
40035,19.7,14306.0,0.0,41.9,21.198012755,7.2,310.6,1.0
48145,23.3,17335.0,0.0,39.9,17.621546435,14.1,182.6,1.0
13025,41.6,18897.0,0.0,37.8,19.729357472,5.9,208.3,0.0
48445,14.2,12287.0,0.0,35.1,15.778872927,5.5,198.4,1.0
37117,53.1,22671.0,6.0,44.0,19.243701566,10.0,180.7,1.0
39083,115.9,61893.0,12.0,38.3,17.47842205,12.0,186.2,1.0
21095,62.9,26409.0,7.0,40.5,26.708551866,15.5,268.1,1.0
30081,16.8,43172.0,5.0,46.0,15.327363363,4.4,135.0,1.0
45009,40.6,14275.0,0.0,39.3,17.8340138,15.9,183.2,0.0
01099,22.5,21067.0,8.0,40.1,23.257538963000002,15.7,183.7,1.0
37011,72.0,17505.0,0.0,42.3,17.385965386,16.4,178.5,1.0
39081,170.7,65767.0,20.0,43.9,20.699799825,12.3,257.2,1.0
48293,25.8,23519.0,6.0,39.0,16.950345332,21.4,195.2,2.0
54099,84.0,39944.0,0.0,41.3,23.050274397,15.4,172.4,0.0
21071,100.3,35845.0,16.0,39.9,24.819658083,14.7,268.4,3.0
18021,75.2,26170.0,0.0,39.9,19.98800344,14.6,232.5,1.0
19119,19.7,11811.0,0.0,38.7,14.317676523,13.6,142.8,1.0
40107,19.7,12098.0,0.0,40.5,23.883263391999996,18.2,312.1,1.0
37033,55.8,22698.0,0.0,43.6,17.664689381,4.5,153.6,0.0
05061,23.4,13341.0,0.0,38.4,21.855604946,10.9,242.3,1.0
48503,20.3,18045.0,0.0,41.8,15.943558128,16.6,226.9,2.0
18143,127.0,23878.0,4.0,39.3,20.830916153,12.3,206.2,1.0
16039,8.8,27259.0,0.0,30.0,15.604280680999999,10.8,160.4,1.0
42111,72.4,73952.0,14.0,44.3,17.991941366,9.4,197.3,3.0
48239,17.0,14874.0,0.0,39.4,13.883057626,14.9,181.0,1.0
42009,49.2,48176.0,4.0,43.9,17.457316727000002,8.8,186.5,1.0
42103,105.3,55933.0,0.0,43.7,16.222295425,9.4,168.3,0.0
21193,84.5,26092.0,32.0,40.2,24.53343114,14.3,341.7,1.0
36117,155.3,90064.0,8.0,41.6,16.092411125,10.0,153.7,1.0
38053,2.3,13632.0,0.0,38.0,19.14847239,9.2,184.8,1.0
21173,134.3,28203.0,4.0,38.0,23.217335936999998,12.2,238.3,1.0
15009,133.3,167207.0,20.0,39.6,12.343433835,8.6,127.3,4.0
05057,31.1,21741.0,8.0,37.7,22.176658181,16.4,243.3,1.0
29151,23.0,13714.0,0.0,39.3,17.447801224000003,18.5,182.8,0.0
51105,58.8,23541.0,0.0,41.2,21.930937653,14.7,230.8,0.0
01057,27.5,16433.0,12.0,42.5,18.001593256,21.0,240.0,2.0
13321,38.0,20299.0,0.0,39.7,18.266399671,29.8,169.7,1.0
32019,26.0,55808.0,0.0,40.9,20.647207257,10.1,194.7,1.0
29186,36.4,17888.0,0.0,42.6,19.370152157,10.7,202.3,1.0
51775,1718.0,25643.0,36.0,40.5,14.865510825,7.3,190.1,1.0
13147,108.5,26099.0,0.0,42.6,17.570671752,6.3,194.9,0.0
20121,57.0,33680.0,0.0,39.5,14.980499305999999,10.1,194.2,1.0
28147,38.2,14465.0,0.0,38.0,20.033745132,18.3,243.2,1.0
22029,29.9,19572.0,5.0,37.7,24.568156751,14.8,283.3,1.0
24041,140.7,36968.0,16.0,47.4,12.815309817000001,8.8,156.6,1.0
51685,5633.1,17307.0,0.0,30.9,16.412868405999998,21.9,80.1,0.0
19065,28.6,19660.0,0.0,43.2,15.910849565,10.5,165.6,2.0
42087,113.6,46222.0,10.0,42.5,19.329521764000003,14.7,159.9,1.0
13231,82.7,18634.0,0.0,38.5,14.951481633,4.6,173.4,0.0
48165,11.7,20901.0,0.0,28.4,14.909157578,5.8,206.6,1.0
51185,86.9,40855.0,12.0,43.2,19.454271915,11.9,218.4,2.0
35039,6.9,39006.0,8.0,39.0,17.932582658,7.5,128.0,1.0
51187,176.0,40003.0,8.0,39.7,16.293415657,13.7,161.8,1.0
05083,31.6,21737.0,0.0,41.4,20.399456184,15.8,233.0,2.0
17149,19.8,15611.0,0.0,42.5,16.71050823,6.9,170.4,1.0
13023,60.5,12838.0,0.0,35.9,18.019173682999998,7.0,180.4,1.0
36053,112.2,70795.0,6.0,39.5,15.15958424,8.3,157.8,2.0
01011,17.5,10138.0,0.0,38.5,22.894664011,22.4,214.3,1.0
13133,41.3,17698.0,0.0,46.4,16.848014548,10.2,158.1,1.0
21085,51.8,26321.0,6.0,39.7,24.256289871,12.9,206.4,1.0
36023,98.9,47823.0,12.0,35.8,15.302328439000002,10.7,165.1,1.0
19115,28.3,11169.0,0.0,39.8,16.194528616,7.4,162.8,0.0
18123,50.7,19102.0,4.0,40.4,20.744924607999998,8.6,185.6,1.0
19109,16.0,14908.0,0.0,46.6,15.345027535,6.1,167.5,1.0
28013,25.5,14436.0,0.0,39.7,19.887259613,22.5,240.8,1.0
29229,27.6,18378.0,0.0,40.7,24.827808585,13.5,252.2,0.0
44001,2064.0,48649.0,0.0,42.9,12.437275319000001,6.3,156.5,0.0
02110,11.6,32113.0,9.0,38.1,16.584870857000002,6.2,169.0,1.0
39079,79.1,32384.0,4.0,39.0,23.203279748000003,16.3,275.8,1.0
19129,34.4,15063.0,0.0,41.2,14.452349708,5.3,128.6,0.0
19191,30.5,20029.0,0.0,39.4,14.016352085,4.3,145.3,1.0
04012,4.6,21098.0,3.0,53.9,15.521010202000001,9.5,182.7,2.0
51009,68.3,31666.0,0.0,42.0,16.907827746,12.1,160.7,0.0
40073,16.7,15816.0,0.0,38.3,15.918310175,14.2,199.7,1.0
01041,22.8,13824.0,0.0,40.7,18.646929565,16.3,243.9,1.0
19095,27.9,16141.0,0.0,42.4,14.756389522000001,7.8,151.7,1.0
20061,89.3,32594.0,6.0,27.7,22.319207760999998,12.2,171.3,1.0
18149,75.6,22935.0,1.0,40.4,22.774916523,7.9,265.2,1.0
19189,27.1,10518.0,0.0,43.5,15.165127173,5.5,157.5,0.0
29049,49.5,20470.0,5.0,40.8,18.460077735,11.7,178.3,1.0
17191,23.5,16332.0,4.0,42.9,16.056915834,11.8,198.0,1.0
17145,50.6,21174.0,0.0,39.4,16.145867168,10.3,173.0,2.0
22013,17.7,13308.0,0.0,41.8,21.612387456999997,21.5,255.7,1.0
27057,22.1,21332.0,0.0,46.4,14.372289435999999,7.1,112.2,1.0
16017,23.6,44727.0,4.0,45.8,13.653922623,6.5,142.2,1.0
39167,97.8,60155.0,11.0,43.0,18.048098639000003,12.3,176.3,2.0
35041,8.1,18743.0,0.0,29.7,17.930805607,7.4,194.6,1.0
47061,38.0,13346.0,0.0,41.4,24.727538713,21.6,259.2,0.0
05037,29.0,16676.0,0.0,39.7,20.48800941,14.8,239.9,1.0
21049,141.1,36249.0,8.0,39.8,18.851199881,9.0,206.8,1.0
51183,24.7,11237.0,0.0,40.6,19.324991978,9.8,226.2,0.0
41031,12.2,24192.0,0.0,39.6,18.652056665,17.5,160.1,1.0
55103,30.7,17377.0,4.0,43.0,15.721994422,4.5,150.5,1.0
12041,48.4,18256.0,0.0,40.6,21.253157716,12.8,141.3,0.0
28129,25.9,16002.0,0.0,39.1,18.239311743,9.9,265.6,1.0
39005,125.6,53745.0,6.0,39.3,18.837776161,9.0,179.4,1.0
51167,61.0,26748.0,5.0,43.0,18.972923113,16.6,231.0,1.0
19023,25.6,14539.0,0.0,43.8,15.070330538,8.7,185.3,0.0
37131,41.2,19676.0,0.0,45.5,19.471204783,18.1,169.1,0.0
21155,57.8,19404.0,6.0,37.8,23.30720998,11.2,176.5,1.0
46125,13.5,8424.0,0.0,43.7,13.793933620999999,8.3,171.4,1.0
48369,11.7,9864.0,0.0,31.9,14.769685464,8.3,182.1,1.0
18077,89.9,32208.0,6.0,39.7,23.057658766,9.3,216.9,1.0
51083,44.3,34120.0,12.0,44.7,18.800049019,17.3,187.3,1.0
29083,32.0,21792.0,8.0,43.5,20.603820001,8.6,264.2,1.0
48067,32.5,30119.0,0.0,43.1,15.487323412,17.7,249.9,0.0
55041,9.2,8991.0,0.0,44.1,19.328996131,6.9,182.8,0.0
39047,71.4,28666.0,6.0,39.4,21.361667365,12.1,282.8,1.0
05047,29.8,17810.0,0.0,39.8,21.150183953,11.1,232.5,1.0
39171,89.4,36804.0,7.0,40.7,19.662996461,10.4,178.7,2.0
22027,22.8,15944.0,4.0,40.7,26.259880003000003,18.9,276.2,1.0
42033,71.3,79388.0,27.0,42.9,19.794198697,8.7,185.7,2.0
13271,37.7,15876.0,0.0,39.2,20.969506421,15.0,197.8,0.0
19079,27.2,14952.0,0.0,42.3,15.113201215,9.9,137.7,1.0
01029,26.7,14987.0,0.0,40.6,18.374465772,10.4,300.1,0.0
49039,17.5,30623.0,0.0,28.4,11.05199757,7.5,156.7,2.0
19067,32.6,15761.0,0.0,43.3,15.947325464,6.3,162.4,1.0
27165,25.8,10980.0,0.0,41.2,15.327179292,10.1,142.5,2.0
29123,24.7,12188.0,0.0,41.0,21.767867944000002,16.7,244.4,1.0
05003,23.6,20046.0,6.0,40.3,20.452066927,12.6,240.2,1.0
12043,16.0,13724.0,0.0,43.1,20.431303854,18.0,128.3,0.0
28103,16.6,10535.0,0.0,36.3,21.836874761,12.7,252.6,1.0
01105,14.7,9140.0,0.0,37.2,26.003088568000003,13.6,277.1,0.0
06023,37.7,136373.0,32.0,37.1,14.468508365,7.9,175.0,4.0
13011,79.3,18988.0,0.0,38.4,17.722278257,9.4,163.7,0.0
29117,28.5,15146.0,0.0,41.1,19.753837115,12.2,198.7,1.0
17139,44.2,14717.0,0.0,40.3,15.696260362,3.9,185.4,0.0
51630,2326.2,29144.0,26.0,28.8,17.510648150999998,11.6,135.7,1.0
28097,26.8,10023.0,0.0,41.4,18.971023397,14.5,233.2,1.0
20005,39.3,16193.0,4.0,36.3,16.833097032,9.9,174.1,1.0
21157,104.4,31191.0,4.0,44.3,19.052655904,8.5,243.2,1.0
05019,26.6,22061.0,0.0,33.5,19.33947371,14.0,246.4,1.0
18075,55.4,20764.0,0.0,39.0,21.976813843000002,16.3,195.4,1.0
54051,108.4,30785.0,9.0,44.3,21.56467789,13.0,189.1,1.0
01087,35.2,18439.0,0.0,36.3,21.414696395,21.3,277.1,0.0
13099,21.5,10247.0,0.0,39.3,21.019109913,17.1,196.4,1.0
36009,61.4,76840.0,0.0,40.7,16.754360363,10.9,240.5,1.0
01035,15.6,12277.0,0.0,43.0,21.107512965,23.7,233.5,1.0
48097,43.9,40574.0,5.0,39.4,14.555913397000001,6.3,197.2,2.0
39015,91.5,43602.0,0.0,39.9,20.586497724,11.3,192.3,0.0
29017,20.0,12169.0,0.0,42.0,20.670419815,21.2,228.7,0.0
46121,6.9,10283.0,0.0,24.0,41.491308954000004,15.3,185.1,1.0
56041,10.2,20299.0,6.0,33.9,17.212674636,10.5,184.6,1.0
17017,36.3,12260.0,0.0,38.7,15.9206666,5.7,227.0,0.0
38057,8.1,8267.0,0.0,46.3,16.456127749,8.7,139.7,1.0
13019,42.7,19252.0,0.0,38.0,20.009497322,12.0,220.8,1.0
13027,32.9,15513.0,0.0,40.3,18.906866407,10.6,196.9,1.0
28161,27.1,12392.0,0.0,40.6,20.193569001,12.9,278.4,1.0
40091,32.7,19815.0,0.0,47.0,20.60713931,12.4,282.2,0.0
21003,58.0,21122.0,0.0,39.2,22.175074836,10.4,214.4,1.0
27015,42.4,25111.0,0.0,43.3,12.628824735999999,8.2,123.4,3.0
47173,85.5,19688.0,0.0,40.1,25.150035540999998,16.0,195.7,0.0
28077,30.0,12455.0,0.0,38.9,19.583838913,13.5,269.2,1.0
47101,43.1,12086.0,0.0,41.2,22.564209683,15.0,270.5,0.0
47171,98.4,17761.0,0.0,44.9,21.888610224,15.7,214.2,1.0
